300558,2019/03/16,08:26:20.860,8400,48.23613,11.75978
300558,2019/03/16,08:26:21.310,8450,48.23552,11.76043
300558,2019/03/16,08:26:22.796,8525,48.23370,11.76231
300558,2019/03/16,08:26:24.804,8625,48.23128,11.76477
300558,2019/03/16,08:26:26.289,8725,48.22948,11.76657
300558,2019/03/16,08:26:27.251,8775,48.22835,11.76766
300558,2019/03/16,08:26:27.798,8800,48.22765,11.76840
300558,2019/03/16,08:26:32.587,9075,48.22179,11.77432
300558,2019/03/16,08:26:33.092,9125,48.22119,11.77495
300558,2019/03/16,08:26:33.636,9150,48.22053,11.77561
300558,2019/03/16,08:26:34.675,9200,48.21927,11.77692
300558,2019/03/16,08:26:35.074,9225,48.21877,11.77741
300558,2019/03/16,08:26:35.892,9275,48.21776,11.77840
300558,2019/03/16,08:26:37.942,9400,48.21513,11.78103
